time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-11-17T07:45:48.610Z,44.8048333,-111.29,9.57,0.31,md,9,133,0.086,0.13,uu,uu60092062,2014-11-17T22:37:34.380Z,"21km NW of West Yellowstone, Montana",earthquake
2014-11-17T07:43:39.270Z,34.356,-118.4313333,14.07,1.39,ml,19,64,0.0963,0.37,ci,ci37061695,2014-11-17T17:30:58.230Z,"8km N of San Fernando, California",earthquake
2014-11-17T07:41:01.121Z,41.9242,-119.6311,0.1424,1.66,ml,5,121.56,0.501,0.1281,nn,nn00468221,2014-11-17T21:10:49.901Z,"70km SE of Lakeview, Oregon",earthquake
2014-11-17T07:30:19.000Z,60.0826,-150.982,49.3,1.6,ml,,,,0.33,ak,ak11443744,2014-11-17T09:39:51.717Z,"36km SSE of Cohoe, Alaska",earthquake
2014-11-17T07:28:21.290Z,18.2832,-106.3974,35,4.5,mb,,227,5.077,0.9,us,usc000sy24,2014-11-17T15:30:49.460Z,"206km WSW of San Patricio, Mexico",earthquake
2014-11-17T07:15:10.634Z,41.8984,-119.6482,0.7655,2.04,ml,4,144.5,0.487,0.1214,nn,nn00468219,2014-11-17T21:11:55.024Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-17T07:12:08.200Z,37.6546669,-118.9438324,8.72,0.89,md,12,117,0.0118,0.02,nc,nc72348386,2014-11-17T08:21:02.716Z,"2km ENE of Mammoth Lakes, California",earthquake
2014-11-17T07:07:35.000Z,61.8373,-151.0585,18.8,1.6,ml,,,,0.63,ak,ak11443743,2014-11-17T08:33:16.301Z,"54km W of Willow, Alaska",earthquake
2014-11-17T07:07:22.100Z,19.4715,-155.5982,2.4,0.5,Md,,104.4,0.01796631,0.13,hv,hv60803141,2014-11-18T02:17:03.227Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-17T07:01:54.899Z,41.9076,-119.639,2.0695,2.43,ml,5,127.99,0.494,0.0423,nn,nn00468218,2014-11-17T22:12:12.538Z,"71km SE of Lakeview, Oregon",earthquake
2014-11-17T07:01:00.200Z,47.4318,-122.1798,34.8,1.1,Md,,122.4,0.39525873,0.11,uw,uw60918192,2014-11-17T19:00:07.739Z,"2km N of East Hill-Meridian, Washington",earthquake
2014-11-17T06:41:50.639Z,41.8767,-119.6249,0,1.54,ml,4,220.75,0.506,0.065,nn,nn00468217,2014-11-17T10:03:20.943Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-17T06:39:59.166Z,41.8568,-119.6251,1.5221,1.37,ml,4,223.95,0.507,0.1115,nn,nn00468216,2014-11-17T09:58:50.862Z,"70km ESE of Lakeview, Oregon",earthquake
2014-11-17T06:37:48.920Z,35.7326667,-118.348,0.81,1.11,ml,16,91,0.03759,0.27,ci,ci37061687,2014-11-17T17:31:08.240Z,"7km ESE of Kernville, California",earthquake
2014-11-17T06:29:39.240Z,33.5363333,-116.7221667,3.83,0.85,ml,26,52,0.03163,0.23,ci,ci37061679,2014-11-17T17:31:14.989Z,"4km WSW of Anza, California",earthquake
2014-11-17T06:20:28.430Z,-21.504,-179.2231,604.94,4.9,mb,,54,4.536,1.03,us,usc000sy1u,2014-11-17T14:23:11.197Z,"109km SSW of Ndoi Island, Fiji",earthquake
2014-11-17T06:16:08.000Z,59.9996,-152.8347,97,1.8,ml,,,,0.27,ak,ak11443736,2014-11-17T08:33:12.237Z,"54km S of Redoubt Volcano, Alaska",earthquake
2014-11-17T06:09:19.550Z,33.4978333,-116.7958333,10.61,0.6,ml,19,69,0.08326,0.24,ci,ci37061671,2014-11-17T17:31:22.410Z,"8km NE of Aguanga, California",earthquake
2014-11-17T05:46:31.530Z,33.017,-116.3071667,11.76,1.21,ml,23,100,0.111,0.26,ci,ci37061663,2014-11-17T17:31:25.710Z,"27km SSE of Borrego Springs, California",earthquake
2014-11-17T05:40:30.500Z,43.7227,-121.312,2,-0.9,Md,,100.8,0.00898315,0.04,uw,uw60918157,2014-11-17T19:25:30.530Z,"16km SE of Three Rivers, Oregon",earthquake
2014-11-17T05:39:28.274Z,41.8733,-119.6148,1.7478,1.24,ml,4,221.52,0.513,0.0067,nn,nn00468197,2014-11-17T06:21:45.582Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-17T05:38:36.530Z,36.7393,-97.5609,2.23,2.8,mb_lg,,42,0.264,0.38,us,usc000sy1q,2014-11-17T13:41:14.124Z,"17km ESE of Medford, Oklahoma",earthquake
2014-11-17T05:36:22.800Z,19.4034,-67.408,25,2.9,Md,5,338.4,0.97107882,0.25,pr,pr14321000,2014-11-17T13:38:48.020Z,"106km NNW of San Antonio, Puerto Rico",earthquake
2014-11-17T05:21:56.010Z,40.078,-119.6646,16.1053,0.3,ml,5,121.89,0.106,0.0787,nn,nn00468242,2014-11-17T14:08:11.232Z,"47km N of Spanish Springs, Nevada",earthquake
2014-11-17T05:20:12.270Z,37.6413345,-118.9434967,6.6,0.88,md,11,94,0.02484,0.01,nc,nc72348361,2014-11-17T07:02:04.794Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-11-17T05:18:30.504Z,40.0794,-119.6584,15.1013,0.24,ml,4,125.15,0.107,0.0481,nn,nn00468241,2014-11-17T14:08:02.334Z,"47km N of Spanish Springs, Nevada",earthquake
2014-11-17T05:16:28.781Z,40.0718,-119.6588,13.5429,0.57,ml,5,119.76,0.113,0.0977,nn,nn00468240,2014-11-17T14:03:27.509Z,"47km N of Spanish Springs, Nevada",earthquake
2014-11-17T05:15:21.230Z,34.3061667,-116.434,9.67,1.5,ml,35,84,0.04504,0.23,ci,ci37061655,2014-11-17T17:32:16.980Z,"21km N of Yucca Valley, California",earthquake
2014-11-17T05:08:11.600Z,7.6862,94.4588,18.56,4.8,mb,,110,3.474,1.28,us,usc000sy1k,2014-11-17T13:10:39.622Z,"129km ESE of Mohean, India",earthquake
2014-11-17T05:06:51.860Z,1.746,126.8113,40.94,4.7,mb,,144,1.115,1.34,us,usc000sy1f,2014-11-17T13:09:23.700Z,"123km NNW of Kota Ternate, Indonesia",earthquake
2014-11-17T05:02:35.710Z,38.8264999,-122.8381653,0.77,0.78,md,6,180,0.01225,0.04,nc,nc72348341,2014-11-17T06:11:06.798Z,"8km NW of The Geysers, California",earthquake
2014-11-17T04:58:06.900Z,43.7227,-121.312,1.7,-0.9,Md,,100.8,0.00898315,0.07,uw,uw60918142,2014-11-17T19:48:34.005Z,"16km SE of Three Rivers, Oregon",earthquake
2014-11-17T04:41:52.900Z,43.719,-121.3238,1.9,2.3,Ml,,93.6,0,0.2,uw,uw60918137,2014-11-17T12:44:25.217Z,"15km ENE of La Pine, Oregon",earthquake
2014-11-17T04:39:44.650Z,36.0113333,-117.8076667,1.36,-0.17,ml,9,153,0.0288,0.14,ci,ci37061647,2014-11-17T20:17:25.845Z,"40km N of Inyokern, California",earthquake
2014-11-17T04:34:13.070Z,20.6955,94.3863,71.7,5.4,mb,,56,3.633,0.96,us,usc000sy0y,2014-11-17T05:14:18.521Z,"49km WSW of Chauk, Burma",earthquake
2014-11-17T04:24:01.390Z,36.7797,-97.6233,2.3,2.7,mb_lg,,40,0.202,0.41,us,usc000sy0u,2014-11-17T12:26:29.676Z,"10km ESE of Medford, Oklahoma",earthquake
2014-11-17T04:13:43.619Z,41.8694,-119.6294,1.3144,2.17,ml,5,124.3,0.503,0.0522,nn,nn00468194,2014-11-17T06:08:36.791Z,"69km ESE of Lakeview, Oregon",earthquake
2014-11-17T04:11:02.440Z,38.2989,72.3076,102.55,4.5,mb,,58,1.709,1.28,us,usc000sy0t,2014-11-17T12:13:32.117Z,"74km E of Vanj, Tajikistan",earthquake
2014-11-17T03:52:20.000Z,63.0911,-151.5084,3.7,3.1,ml,,,,0.43,ak,ak11443721,2014-11-17T11:54:59.151Z,"111km NW of Talkeetna, Alaska",earthquake
2014-11-17T03:52:15.000Z,62.1411,-151.0265,69.6,2.8,ml,,,,0.31,ak,ak11443715,2014-11-17T11:54:56.082Z,"51km WSW of Talkeetna, Alaska",earthquake
2014-11-17T03:34:36.700Z,43.7072,-121.3267,6.3,0.6,Md,,147.6,0,0.12,uw,uw60918122,2014-11-17T06:47:16.991Z,"14km ENE of La Pine, Oregon",earthquake
2014-11-17T03:18:53.000Z,63.9072,-148.9709,133.9,1.7,ml,,,,0.99,ak,ak11443713,2014-11-17T05:14:02.403Z,"5km N of Healy, Alaska",earthquake
2014-11-17T03:18:19.200Z,20.1763,-156.082,10.1,1.7,Md,,298.8,0.28746089,0.17,hv,hv60803096,2014-11-17T20:52:56.687Z,"27km WSW of Hawi, Hawaii",earthquake
2014-11-17T03:13:53.606Z,39.6483,-120.0165,8.7123,0.04,ml,9,85.54,0.059,0.105,nn,nn00468239,2014-11-17T13:58:45.183Z,"4km SW of Cold Springs, Nevada",earthquake
2014-11-17T03:09:22.634Z,41.8901,-119.6448,0.9902,0.96,ml,4,218.05,0.49,0.0588,nn,nn00468193,2014-11-17T05:50:56.609Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-17T02:54:19.650Z,38.8414993,-122.8381653,1.94,0.83,md,18,60,0.003581,0.03,nc,nc72348321,2014-11-17T05:14:02.613Z,"10km WNW of Cobb, California",earthquake
2014-11-17T02:54:14.500Z,38.8423347,-122.8395004,2,0.48,md,10,89,0.00488,0.02,nc,nc72348316,2014-11-17T04:43:04.097Z,"10km WNW of Cobb, California",earthquake
2014-11-17T02:47:53.777Z,41.7885,-119.5491,0,2.09,ml,4,235.66,0.573,0.1158,nn,nn00468192,2014-11-17T05:37:45.216Z,"78km WSW of Denio Junction, Nevada",earthquake
2014-11-17T02:44:15.210Z,36.024,-117.8006667,0,0.35,ml,8,144,0.02873,0.2,ci,ci37061639,2014-11-17T20:14:50.805Z,"41km N of Inyokern, California",earthquake
2014-11-17T02:22:23.380Z,38.9753333,-111.3541667,1.91,1.16,ml,8,78,0.154,0.07,uu,uu60092057,2014-11-18T16:25:01.040Z,"23km SW of Ferron, Utah",earthquake
2014-11-17T02:21:01.190Z,37.2135,-98.0394,8.51,3.1,mb_lg,,113,0.056,0.3,us,usa000t7re,2014-11-17T22:43:23.879Z,"6km N of Anthony, Kansas",earthquake
2014-11-17T02:10:51.340Z,44.4511667,-110.9733333,4.63,0.32,md,6,184,0.098,0.09,uu,uu60092052,2014-11-18T16:22:55.310Z,"11km W of Old Faithful Geyser, Wyoming",earthquake
2014-11-17T01:53:09.690Z,38.8121681,-122.8044968,3.81,0.55,md,7,84,0.008318,0.02,nc,nc72348306,2014-11-17T04:24:03.194Z,"5km NW of The Geysers, California",earthquake
2014-11-17T01:51:45.300Z,46.2023,-122.2092,4.8,0.2,Md,,252,0.00898315,0.14,uw,uw60918107,2014-11-17T19:51:14.261Z,"37km NNE of Amboy, Washington",earthquake
2014-11-17T01:43:45.000Z,64.9054,-149.1119,0.7,1.1,ml,,,,1.11,ak,ak11443711,2014-11-17T02:39:02.234Z,"36km N of North Nenana, Alaska",earthquake
2014-11-17T01:41:58.600Z,38.8198318,-122.7675018,2.51,0.81,md,12,83,0.01079,0.02,nc,nc72348301,2014-11-17T03:42:01.910Z,"3km W of Cobb, California",earthquake
2014-11-17T01:30:45.670Z,36.3473333,-117.4578333,2.91,1.74,ml,17,78,0.2299,0.22,ci,ci37061631,2014-11-17T17:31:31.430Z,"61km ESE of Lone Pine, California",earthquake
2014-11-17T01:25:29.050Z,29.4711,70.1453,26.53,4.4,mb,,121,4.946,0.91,us,usc000sy0f,2014-11-17T09:28:03.506Z,"24km WSW of Dajal, Pakistan",earthquake
2014-11-17T01:16:49.418Z,39.3371,-120.0134,8.7428,0.85,ml,14,63.26,0.137,0.1382,nn,nn00468185,2014-11-17T01:46:11.991Z,"10km NNW of Incline Village, Nevada",earthquake
2014-11-17T01:13:05.940Z,36.281,-97.2342,1.13,2.8,mb_lg,,38,0.439,0.57,us,usc000sy0b,2014-11-17T22:11:22.924Z,"4km E of Perry, Oklahoma",earthquake
2014-11-17T01:06:00.210Z,-9.5526,155.1511,25.24,6.1,mwp,,23,4.732,0.79,us,usc000sy0a,2014-11-17T15:23:30.000Z,"245km SW of Gizo, Solomon Islands",earthquake
2014-11-17T00:51:41.700Z,19.4768,-155.5868,3,0.9,Md,,100.8,0.00898315,0.11,hv,hv60803031,2014-11-18T02:20:33.255Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-17T00:47:48.750Z,38.8230019,-122.8443298,2.67,0.98,md,15,50,0.007265,0.02,nc,nc72348261,2014-11-17T03:08:03.009Z,"9km WNW of The Geysers, California",earthquake
2014-11-17T00:44:25.680Z,38.7578316,-122.7269974,2.61,1.22,md,13,96,0.01463,0.03,nc,nc72348256,2014-11-17T03:16:07.169Z,"3km SE of The Geysers, California",earthquake
2014-11-17T00:43:26.950Z,38.8191681,-122.7614975,2.51,1.51,md,24,47,0.01306,0.04,nc,nc72348251,2014-11-17T02:46:04.185Z,"3km W of Cobb, California",earthquake
2014-11-17T00:37:21.800Z,40.401165,-121.4906693,5.28,2.01,md,9,112,0.05178,0.11,nc,nc72348246,2014-11-17T02:17:03.533Z,"24km WNW of Chester, California",earthquake
2014-11-17T00:33:46.630Z,-32.9877,-70.5305,90.68,4.8,mb,,50,0.197,0.71,us,usc000sxzx,2014-11-18T21:05:47.664Z,"18km SSE of Los Andes, Chile",earthquake
2014-11-17T00:31:43.630Z,40.411499,-121.4821701,5.65,1.65,md,6,135,0.04748,0.01,nc,nc72348236,2014-11-17T01:48:04.719Z,"24km WNW of Chester, California",earthquake
2014-11-17T00:14:35.000Z,64.8871,-146.2872,0.2,1.2,ml,,,,0.37,ak,ak11443700,2014-11-17T01:24:30.675Z,"44km NE of Eielson Air Force Base, Alaska",earthquake
2014-11-17T00:09:27.050Z,33.0331667,-116.4211667,9.02,1.42,ml,33,88,0.1408,0.3,ci,ci37061623,2014-11-17T17:33:26.150Z,"17km ESE of Julian, California",earthquake
2014-11-17T00:03:36.180Z,18.5729,145.6725,203.7,4.6,mb,,79,3.324,0.65,us,usc000sxzs,2014-11-17T08:06:06.775Z,"21km S of Agrihan, Northern Mariana Islands",earthquake
2014-11-17T00:01:44.000Z,64.9616,-147.3378,0,1.6,ml,,,,0.39,ak,ak11443694,2014-11-17T01:24:29.243Z,"20km NNE of Badger, Alaska",earthquake
2014-11-16T23:38:02.000Z,-23.42,-67.09,239,4.3,ml,,,,1.1,us,usc000sxzj,2014-11-17T07:40:31.323Z,"118km NW of San Antonio de los Cobres, Argentina",earthquake
2014-11-16T23:17:11.720Z,2.7111,98.4838,11.42,4.4,mb,,84,0.439,0.97,us,usc000sxz7,2014-11-17T07:19:55.325Z,"26km NW of Harian, Indonesia",earthquake
2014-11-16T23:12:35.645Z,41.9107,-119.6312,0.5744,1.75,ml,3,181.19,0.5,0.0934,nn,nn00468173,2014-11-17T00:44:52.510Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-16T23:09:57.900Z,43.7228,-121.3128,1.7,0,Md,,100.8,0.00898315,0.04,uw,uw60917982,2014-11-17T19:04:18.209Z,"16km SE of Three Rivers, Oregon",earthquake
2014-11-16T23:03:40.610Z,34.1133333,-118.4968333,9.81,1.76,ml,20,134,0.03539,0.21,ci,ci37061615,2014-11-17T17:31:52.550Z,"8km NW of Westwood, California",earthquake
2014-11-16T23:02:40.000Z,43.7147,-121.3238,2.8,1.5,Ml,,104.4,0.00898315,0.25,uw,uw60917972,2014-11-17T18:59:21.638Z,"15km ENE of La Pine, Oregon",earthquake
2014-11-16T22:41:50.110Z,36.2839,-97.2336,5,3.3,mb_lg,,30,0.439,0.61,us,usc000sxyi,2014-11-17T13:21:05.053Z,"4km E of Perry, Oklahoma",earthquake
2014-11-16T22:33:20.820Z,-37.682,179.685,22,6.7,mww,,28,1.101,0.71,us,usc000sxye,2014-11-19T01:10:29.914Z,"182km NE of Gisborne, New Zealand",earthquake
2014-11-16T22:31:09.000Z,37.6298332,-118.8796692,8.74,1.21,md,18,105,0.01713,0.04,nc,nc72348176,2014-11-17T00:49:04.924Z,"10km SE of Mammoth Lakes, California",earthquake
2014-11-16T22:26:38.380Z,62.1022,-25.6827,16.69,5,mb,,107,3.298,0.75,us,usc000sxyg,2014-11-17T06:29:05.102Z,"254km SW of Grindavik, Iceland",earthquake
2014-11-16T22:10:24.940Z,37.6411667,-118.9441681,7.59,1.6,md,16,104,0.02508,0.03,nc,nc72348161,2014-11-17T00:30:05.130Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-11-16T21:55:12.340Z,38.8248329,-122.7805023,1.02,0.88,md,8,126,0.01001,0.03,nc,nc72348136,2014-11-16T22:38:02.930Z,"4km W of Cobb, California",earthquake
2014-11-16T21:54:32.680Z,38.8336678,-122.7774963,1.77,1.08,md,12,72,0.006728,0.02,nc,nc72348131,2014-11-16T22:26:03.565Z,"4km WNW of Cobb, California",earthquake
2014-11-16T21:54:16.900Z,38.8288333,-122.7766667,1.19,2.51,md,80,21,0.005523,0.05,nc,nc72348121,2014-11-17T21:10:04.993Z,"4km W of Cobb, California",earthquake
2014-11-16T21:51:35.000Z,62.3102,-151.1455,85.6,1.8,ml,,,,0.28,ak,ak11443681,2014-11-16T23:01:25.667Z,"53km W of Talkeetna, Alaska",earthquake
2014-11-16T21:49:01.240Z,35.9514999,-120.48983,5.42,0.64,md,8,196,0.008519,0.02,nc,nc72348116,2014-11-16T23:42:04.486Z,"23km SSW of Coalinga, California",earthquake
2014-11-16T21:41:33.000Z,62.5778,-149.4095,0,2.1,ml,,,,0.56,ak,ak11443677,2014-11-16T23:01:25.090Z,"45km NE of Talkeetna, Alaska",earthquake
2014-11-16T21:38:10.210Z,44.4198333,-111.0151667,5.97,0.4,md,5,160,0.132,0.09,uu,uu60092027,2014-11-17T22:15:24.410Z,"15km WSW of Old Faithful Geyser, Wyoming",earthquake
2014-11-16T21:32:20.216Z,41.8865,-119.6314,0,1.91,ml,3,319.67,0.5,0.0665,nn,nn00468180,2014-11-17T00:40:23.010Z,"68km ESE of Lakeview, Oregon",earthquake
2014-11-16T21:27:54.880Z,38.8071671,-122.8193359,3.29,0.55,md,8,113,0.007875,0.03,nc,nc72348111,2014-11-16T23:29:02.627Z,"6km WNW of The Geysers, California",earthquake
2014-11-16T20:59:00.990Z,33.3621667,-116.378,14.79,1.24,ml,34,90,0.09929,0.29,ci,ci37061599,2014-11-17T17:31:55.920Z,"11km N of Borrego Springs, California",earthquake
2014-11-16T20:58:17.740Z,38.7929993,-122.7576675,2.25,0.52,md,9,93,0.01905,0.02,nc,nc72348091,2014-11-16T21:14:02.880Z,"1km N of The Geysers, California",earthquake
2014-11-16T20:43:36.080Z,38.8330002,-122.8085022,2.35,0.39,md,6,114,0.009669,0.01,nc,nc72348086,2014-11-16T20:59:03.679Z,"7km W of Cobb, California",earthquake
2014-11-16T20:41:52.110Z,35.9993333,-120.5616667,4.64,2.03,md,61,56,0.02193,0.08,nc,nc72348081,2014-11-17T23:11:04.979Z,"23km SW of Coalinga, California",earthquake
2014-11-16T20:40:39.000Z,63.543,-147.3208,0.1,1.5,ml,,,,0.32,ak,ak11443674,2014-11-16T21:51:12.478Z,"83km ENE of Cantwell, Alaska",earthquake
2014-11-16T20:16:57.190Z,-25.726,179.8158,503.42,4.7,mb,,163,4.037,0.95,us,usc000sxxc,2014-11-17T04:19:41.372Z,"South of the Fiji Islands",earthquake
2014-11-16T20:08:07.000Z,61.5513,-147.855,27.4,1.9,ml,,,,0.77,ak,ak11443621,2014-11-16T21:51:13.680Z,"58km E of Lazy Mountain, Alaska",earthquake
2014-11-16T20:05:51.730Z,38.8089981,-122.8014984,2.12,1.58,md,27,58,0.004949,0.05,nc,nc72348071,2014-11-16T22:28:04.211Z,"5km NW of The Geysers, California",earthquake
2014-11-16T20:03:51.000Z,63.4876,-147.5301,91.6,2.1,ml,,,,0.42,ak,ak11443617,2014-11-16T21:51:13.080Z,"71km E of Cantwell, Alaska",earthquake
2014-11-16T20:03:14.490Z,40.8651667,-123.4658333,25.5,2.07,md,24,61,0.2025,0.09,nc,nc72348066,2014-11-19T01:40:07.769Z,"16km ESE of Willow Creek, California",earthquake
2014-11-16T20:00:27.725Z,41.9058,-119.6324,0.6877,2.25,ml,3,318.1,0.499,0.0436,nn,nn00468162,2014-11-16T22:24:56.342Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-16T19:43:48.000Z,60.4706,-151.9459,50.9,1.6,ml,,,,0.99,ak,ak11443614,2014-11-16T20:38:47.907Z,"36km W of Kalifornsky, Alaska",earthquake
2014-11-16T19:32:46.300Z,35.486,-97.2653,9.55,2.2,mb_lg,,56,0.111,0.63,us,usc000sy04,2014-11-17T21:14:22.967Z,"1km SSE of Choctaw, Oklahoma",earthquake
2014-11-16T19:19:34.350Z,38.828167,-122.8604965,2.47,0.78,md,5,176,0.01341,0.01,nc,nc72348051,2014-11-16T19:56:02.448Z,"10km WNW of The Geysers, California",earthquake
2014-11-16T19:14:06.580Z,38.8201675,-122.8030014,3.84,0.18,md,10,111,0.006396,0.02,nc,nc72348046,2014-11-16T19:44:03.474Z,"6km W of Cobb, California",earthquake
2014-11-16T19:12:33.510Z,37.6688347,-118.8601685,0.05,1.41,md,7,166,0.03636,0.03,nc,nc72348041,2014-11-16T21:44:03.945Z,"10km ENE of Mammoth Lakes, California",earthquake
2014-11-16T19:12:03.720Z,33.0203333,-117.7681667,23.01,1.79,ml,18,155,0.4716,0.28,ci,ci37061583,2014-11-17T20:23:53.990Z,"41km WSW of Oceanside, California",earthquake
2014-11-16T19:09:21.435Z,41.8813,-119.6721,0.6027,1.83,ml,4,242.37,0.47,0.2231,nn,nn00468152,2014-11-16T20:26:26.004Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-16T19:04:47.150Z,38.8183327,-122.8101654,3.69,1.01,md,22,46,0.005055,0.02,nc,nc72348031,2014-11-16T21:24:05.297Z,"6km NW of The Geysers, California",earthquake
2014-11-16T18:52:09.600Z,43.7247,-121.313,1.5,0,Md,,111.6,0.00898315,0.06,uw,uw60917682,2014-11-16T19:20:49.683Z,"16km SE of Three Rivers, Oregon",earthquake
2014-11-16T18:47:05.462Z,37.1295,-116.9901,2,1.8,ml,37,80.97,0.153,,nn,nn00468147,2014-11-16T18:49:37.959Z,"31km NW of Beatty, Nevada",earthquake
2014-11-16T18:46:32.240Z,38.2388344,-122.3288345,4.55,1.76,md,16,113,0.03115,0.05,nc,nc72348021,2014-11-16T20:55:03.888Z,"7km SSW of Napa, California",earthquake
2014-11-16T18:39:56.000Z,61.6843,-151.7062,84.4,2,ml,,,,0.56,ak,ak11443566,2014-11-16T20:38:43.833Z,"88km W of Willow, Alaska",earthquake
2014-11-16T18:38:53.290Z,33.6875,-116.0073333,2.85,1.34,ml,29,62,0.03533,0.22,ci,ci37061575,2014-11-17T17:34:38.360Z,"13km ENE of Thermal, California",earthquake
2014-11-16T18:37:26.630Z,33.5921667,-116.8106667,12.73,0.67,ml,11,177,0.0389,0.24,ci,ci37061567,2014-11-17T17:32:17.120Z,"13km WNW of Anza, California",earthquake
2014-11-16T18:33:42.940Z,44.3561667,-111.1548333,15.53,0.96,md,12,164,0.167,0.11,uu,uu60092007,2014-11-17T19:57:57.820Z,"28km WSW of Old Faithful Geyser, Wyoming",earthquake
2014-11-16T18:33:24.000Z,61.6183,-148.2139,0.1,2.5,ml,,,,0.81,ak,ak11443559,2014-11-17T02:35:52.265Z,"38km E of Lazy Mountain, Alaska",earthquake
2014-11-16T18:31:45.970Z,41.9482,-119.6805,4.6654,2.71,ml,5,142.44,0.466,0.1124,nn,nn00468146,2014-11-16T22:25:11.169Z,"61km ESE of Lakeview, Oregon",earthquake
2014-11-16T18:08:50.000Z,65.1486,-149.0239,7.8,1.3,ml,,,,0.24,ak,ak11443554,2014-11-16T19:22:37.584Z,"58km NW of Ester, Alaska",earthquake
2014-11-16T18:06:01.650Z,38.8096657,-122.7723312,0.14,0.99,md,10,92,0.007448,0.03,nc,nc72348001,2014-11-16T20:26:03.691Z,"3km NNW of The Geysers, California",earthquake
2014-11-16T17:35:55.384Z,41.9023,-119.6484,0,2.19,ml,6,124.91,0.487,0.1491,nn,nn00468145,2014-11-16T20:21:28.890Z,"65km ESE of Lakeview, Oregon",earthquake
2014-11-16T17:13:15.410Z,38.7890015,-122.7454987,1.37,0.89,md,10,166,0.008953,0.03,nc,nc72347976,2014-11-16T17:31:04.005Z,"1km NE of The Geysers, California",earthquake
2014-11-16T17:03:20.280Z,38.5219994,-122.4328308,9.02,1.66,md,7,185,0.1206,0.02,nc,nc72347961,2014-11-16T19:08:03.852Z,"3km ENE of Saint Helena, California",earthquake
2014-11-16T16:50:35.000Z,19.4728,-155.5988,2.9,0.7,Md,,93.6,0.00898315,0.1,hv,hv60802886,2014-11-18T02:23:14.313Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-11-16T16:45:15.870Z,34.328,-116.7668333,1.1,1.35,ml,19,105,0.1331,0.27,ci,ci37061559,2014-11-17T17:32:21.430Z,"10km NE of Big Bear City, California",earthquake
2014-11-16T16:45:09.700Z,43.7228,-121.3125,1.7,0,Md,,100.8,0.00898315,0.04,uw,uw60098508,2014-11-16T19:02:00.638Z,"16km SE of Three Rivers, Oregon",earthquake
2014-11-16T16:44:42.000Z,60.1591,-140.9422,18.7,2,ml,,,,0.56,ak,ak11443508,2014-11-16T18:05:23.047Z,"83km E of Cape Yakataga, Alaska",earthquake
2014-11-16T16:44:39.200Z,43.7242,-121.3127,1.6,0.5,Md,,108,0.00898315,0.05,uw,uw60917647,2014-11-16T18:59:50.413Z,"16km SE of Three Rivers, Oregon",earthquake
2014-11-16T16:36:14.840Z,41.9156,-119.6378,0,2.2,ml,6,120.25,0.495,0.1289,nn,nn00468139,2014-11-16T19:06:12.118Z,"66km ESE of Lakeview, Oregon",earthquake
2014-11-16T16:32:54.700Z,43.7228,-121.3132,1.8,0,Md,,100.8,0.00898315,0.06,uw,uw60917637,2014-11-16T18:51:58.564Z,"16km SE of Three Rivers, Oregon",earthquake
2014-11-16T16:22:50.200Z,43.7218,-121.3098,2.6,-0.9,Md,,97.2,0,0.06,uw,uw60098408,2014-11-16T18:56:10.014Z,"16km SE of Three Rivers, Oregon",earthquake
2014-11-16T16:22:08.600Z,43.7217,-121.314,1.8,-0.1,Md,,97.2,0.00898315,0.02,uw,uw60917632,2014-11-16T18:54:34.850Z,"16km SE of Three Rivers, Oregon",earthquake
2014-11-16T16:09:16.170Z,38.8409996,-122.8051682,2.14,0.56,md,6,212,0.01186,0.01,nc,nc72347951,2014-11-16T18:10:05.500Z,"7km WNW of Cobb, California",earthquake
2014-11-16T16:08:59.120Z,38.8373337,-122.8033371,1.76,0.58,md,19,64,0.0102,0.03,nc,nc72347946,2014-11-16T17:40:05.425Z,"7km WNW of Cobb, California",earthquake
2014-11-16T16:05:12.520Z,64.5302,-17.8036,7.97,4.4,mb,,124,1.532,0.99,us,usc000sxve,2014-11-17T00:07:45.128Z,"128km WNW of Hofn, Iceland",earthquake
2014-11-16T15:50:14.480Z,31.9393333,-116.1423333,8.03,1.86,ml,6,243,0.1776,0.24,ci,ci37061551,2014-11-17T20:20:14.690Z,"45km E of Ensenada, Mexico",earthquake
2014-11-16T15:50:05.900Z,33.6748333,-116.7191667,16.44,1.11,ml,40,51,0.03648,0.19,ci,ci37061543,2014-11-17T17:32:37.719Z,"7km S of Idyllwild-Pine Cove, California",earthquake
2014-11-16T15:43:35.011Z,39.6182,-120.3753,11.3787,0.19,ml,10,101.3,0.114,0.1549,nn,nn00468138,2014-11-17T02:04:00.297Z,"22km SSE of Portola, California",earthquake
